205.1259,160.9566,123.3176,122.3201,98.1141,129.2494,89.6154,88.312,123.8895,90.2139,85.519,95.9994,99.4574,98.0476,94.563,134.6359,103.5671,82.2605,73.5091,231.9786,117.8114,102.6494,102.41,101.3859,20.9475,21.4396,21.9849,153.5219,13.4995,26.9325,36.3489,28.4221,28.9674,167.4071,337.4476,115.6169,314.7711,314.1061,128.9701,129.2361,42.8659,42.9856,72.0195,107.73,377.3609
0,43.2516,151.6599,152.6574,116.7341,97.5555,114.9386,127.3076,102.7691,165.8244,161.1029,171.6099,166.2101,173.6581,170.1735,213.6246,188.5674,157.8444,147.8561,121.6285,116.8006,187.6364,184.5375,186.3995,198.9015,198.4626,197.9705,232.4441,193.914,215.4999,193.781,217.0161,217.4949,246.316,229.691,242.8314,207.0145,206.3495,256.1979,256.4506,227.0576,227.164,210.6055,248.2179,119.301
43.5841,0,108.0625,109.0866,73.2431,72.6845,71.3146,83.8565,77.7784,122.2004,117.4789,127.9726,122.5994,130.0075,126.5495,169.9474,144.97,114.2204,104.2055,97.7151,91.8099,144.039,140.9401,142.8021,155.2775,154.8386,154.3199,188.8334,150.29,172.2084,150.1304,173.7246,174.2034,202.7186,205.751,199.1675,183.0745,182.3829,212.534,212.7734,183.3804,183.5134,173.8709,204.554,262.0366
152.3515,108.7541,0,1.0241,59.9165,91.2779,45.9914,65.2764,85.918,74.3204,69.5989,80.8374,60.648,78.7759,78.6429,82.0211,72.9505,66.4734,68.1891,191.6796,90.9986,73.8815,77.1666,75.1184,119.5271,118.902,118.4099,100.9204,110.3634,132.3084,114.2071,133.8246,134.3034,114.779,300.2076,131.8296,277.5311,276.8395,145.1961,145.4621,148.3349,148.4546,136.5245,169.4819,325.1451
152.8569,109.2595,0.9709,0,60.8874,92.2621,46.9756,66.234,86.8889,73.3096,68.5881,79.8266,59.6239,77.7651,77.6321,80.997,71.953,65.4626,67.0586,192.185,91.9695,72.8574,76.1425,74.1076,118.3035,117.8779,117.3991,99.9096,109.1265,131.0715,113.183,132.5744,133.0665,113.7549,300.6864,130.8055,278.0099,277.3316,144.172,144.438,147.0714,147.2044,135.2876,168.3514,325.6239
117.2661,73.6421,59.5175,60.5416,0,34.0214,16.5984,14.6965,28.6881,63.84,59.1185,69.5989,66.5266,71.6471,68.1891,111.5604,86.6096,56.1659,46.018,136.4181,33.8086,85.6919,82.593,84.455,96.9969,96.558,96.0526,130.4464,93.0734,114.912,91.8631,116.4149,116.9336,144.3316,241.8339,140.7805,219.1441,218.4791,154.147,154.413,125.1131,125.2461,102.8755,146.2734,289.2484
97.7816,72.9505,90.8124,91.8365,33.915,0,44.0496,48.6381,11.2784,91.4375,86.716,97.1964,93.9645,99.2446,95.7866,139.2111,114.2071,83.4575,73.4426,116.109,23.674,113.2761,110.1639,112.0259,124.5146,124.0624,123.5836,158.0971,119.5005,141.4455,119.3675,142.9484,143.4405,171.9424,223.6794,168.4046,201.0029,200.3246,181.7445,182.0105,152.6441,152.7505,120.2586,173.7911,192.8101
115.4174,71.82,46.7495,47.7736,16.891,45.1136,0,22.0115,39.767,50.7129,45.9515,56.4851,51.2981,58.6131,54.9955,98.553,73.5756,42.9989,32.8244,147.5901,44.8875,72.6446,69.5324,71.3944,83.8166,83.3644,82.8856,117.4656,80.1059,101.9046,78.6695,103.3809,103.8996,131.3375,252.9926,127.7465,230.3161,229.6245,141.0864,141.3524,111.9195,112.0259,106.2005,132.9734,287.413
127.3076,83.6836,66.1675,67.1916,14.4704,48.5184,22.0381,0,43.1851,67.4975,62.776,73.2564,71.953,75.3046,71.82,115.2179,90.2671,59.5175,49.3164,150.9151,48.279,89.3494,86.2239,88.1125,100.3086,99.8564,99.351,134.1039,94.1241,110.257,95.1615,111.7599,112.252,147.9625,256.3176,144.438,233.6145,232.9495,157.7779,158.0705,126.2569,126.3899,92.8074,149.5851,299.6091
103.1016,78.2705,85.918,86.9421,29.0206,11.172,39.1286,43.7304,0,86.4899,81.7684,92.2621,89.0701,94.297,90.8124,134.2635,109.2595,78.5099,68.495,114.0874,12.3956,108.3285,105.2296,107.0916,119.5404,119.1281,118.6094,153.1229,114.5795,136.5245,114.4199,138.0274,138.5195,167.0081,219.5165,163.457,196.84,196.1484,176.7969,177.0629,147.6699,147.8029,108.9536,168.8435,190.7885
168.3514,124.754,77.2065,76.2356,64.7311,93.1,52.8941,67.4576,87.7401,0,4.7481,5.9185,31.8535,8.0864,4.4156,48.7445,26.8261,7.9401,18.0614,195.8159,92.7941,25.9084,22.7829,24.6449,78.6429,78.204,77.7119,67.697,79.1084,105.336,73.5091,104.6976,104.1656,81.5689,301.0854,81.5024,278.4089,277.7439,94.8556,95.1216,106.7591,106.8655,111.9195,127.813,341.145
163.6565,120.0591,72.5781,71.5939,60.0096,88.3785,48.1859,62.776,83.0186,4.8944,0,10.7996,27.2251,12.9409,9.2834,53.5325,31.6141,3.2984,13.3399,191.0944,88.0859,30.6964,27.5709,29.4329,73.9214,73.4825,72.9904,72.485,74.3869,100.6145,68.7876,99.9495,99.4175,86.3569,296.3905,85.9845,273.714,273.049,99.3244,99.5904,102.011,102.144,107.331,123.0915,336.5166
174.1236,130.5129,81.2896,80.2921,70.4634,98.8456,58.6264,73.1899,93.499,5.719,10.4804,0,37.4794,2.1945,1.463,42.9324,21.014,13.5926,23.8336,201.5615,98.553,20.083,16.9575,18.8461,84.4151,83.9629,83.4841,61.8716,84.8806,111.1215,79.268,110.4565,109.9511,75.7701,306.8709,75.7834,284.1944,283.5294,89.1366,89.376,112.518,112.651,117.4789,133.5985,347.0635
166.7554,123.158,62.6031,61.6189,66.6995,95.0684,51.2981,71.7934,89.7085,30.59,25.802,36.3489,0,38.4769,34.8726,78.47,53.4926,22.9425,33.1835,197.771,94.7625,52.5749,49.4494,51.3114,93.7916,93.3394,92.834,97.3826,88.977,110.8289,88.6445,112.3185,112.8239,111.2279,303.0671,107.5039,280.3906,279.699,120.8704,121.1364,121.8945,122.0009,115.1514,143.0415,339.5756
176.2649,132.6675,79.1084,78.1109,72.5914,100.9736,60.7544,75.3046,95.6004,7.847,12.635,2.1014,39.5941,0,3.591,40.7645,18.8461,15.694,25.9749,203.6895,100.6544,17.9284,14.8029,16.6915,86.5564,86.1175,85.6121,59.717,87.0086,113.2761,81.4226,112.6111,112.0791,73.6155,308.9989,73.7219,286.3224,285.6574,87.0751,87.3411,114.6726,114.779,119.5271,135.7531,349.1915
172.634,129.0366,82.7925,81.8216,68.9871,97.356,57.1501,71.7136,91.9961,4.256,9.0041,1.5295,36.043,3.724,0,44.422,22.5036,12.1296,22.344,200.0719,97.0634,21.5859,18.4604,20.349,82.9255,82.4999,81.9945,63.3745,83.391,109.6319,77.7784,108.9669,108.4615,77.2464,305.3946,77.14,282.7181,282.0265,90.4799,90.7459,111.0284,111.1614,116.0425,132.0956,345.6005
216.2979,172.7005,81.9945,80.997,112.651,141.0066,100.7874,115.2711,135.6334,48.2391,53.0005,42.4669,79.8931,40.3389,43.9565,0,31.0954,55.9664,65.9946,243.6959,140.714,32.0264,35.3115,33.2766,121.8546,121.4024,120.9236,49.077,121.0566,147.3906,114.646,145.8611,145.3291,62.9489,349.1516,89.9745,326.4485,325.7835,103.341,103.607,147.9226,148.029,157.9109,155.1844,389.0649
194.3795,150.7954,72.884,71.9131,90.7326,119.1015,78.8956,93.4059,113.7416,26.201,30.989,20.3889,57.8816,18.2476,21.8785,31.0289,0,33.9549,44.1294,221.844,118.8089,0.9044,4.1895,2.1546,91.8099,91.371,90.8789,49.9814,91.0119,117.3326,84.6146,115.7765,115.2711,63.8666,327.2864,59.6904,304.6099,303.9316,73.0436,73.3096,117.838,117.971,135.9526,124.7274,367.2396
160.2916,116.6809,69.2531,68.2689,56.6314,84.987,44.821,59.4111,79.6404,8.0199,3.1521,13.8719,23.9001,16.0531,12.3956,56.4984,33.6091,0,9.975,187.7029,84.6944,32.6781,29.5526,31.4279,70.5565,70.1176,69.6255,75.4509,70.9954,97.223,65.3961,96.558,96.0526,89.3361,293.0256,87.8731,270.3491,269.6575,101.213,101.479,98.6461,98.7791,103.9661,119.7,333.1384
150.3299,106.7325,72.2456,71.2614,46.683,74.9721,34.8726,49.4494,69.5989,17.955,13.1271,23.7671,33.9549,25.9084,22.2775,66.0611,41.0704,10.0681,0,177.6481,74.6795,40.166,37.0405,38.9291,61.313,60.8741,60.382,85.0136,61.7519,87.9529,56.1526,87.3145,86.8091,98.8855,282.9575,95.2945,260.2544,259.5894,108.6344,108.9004,89.4026,89.5356,93.898,110.523,322.9639
121.296,97.9811,191.5599,192.584,137.4156,116.7474,147.5901,152.0456,115.4706,195.0844,190.3629,200.8566,197.5449,202.8915,199.4335,242.858,217.8141,187.1044,177.0629,0,125.286,216.8964,213.7975,215.6595,228.1615,227.7226,227.2039,261.6376,223.1474,244.2944,223.041,245.8106,246.316,275.5095,207.4135,272.1446,184.7104,184.0454,285.4845,285.7239,256.291,256.3974,214.1699,277.4646,76.3686
116.9469,92.0759,91.9695,92.9936,35.0721,23.6474,45.1934,49.8085,12.4754,92.5946,87.8864,98.3801,95.1216,100.415,96.9304,140.3549,115.3509,84.6146,74.613,124.3816,0,114.4465,111.321,113.2096,125.6584,125.2195,124.7274,159.2409,120.6576,139.0515,120.5246,140.5544,141.0731,173.1261,229.7974,169.5484,207.1076,206.4426,182.9016,183.1809,155.078,155.1844,96.5314,174.9615,201.0694
193.4884,149.9176,73.7884,72.8175,89.8415,118.2104,78.0045,92.5015,112.8505,25.2966,30.0846,19.4845,56.9639,17.3299,20.9741,31.9466,0.9044,33.0771,43.2516,220.9396,117.9045,0,3.2851,1.2369,90.9321,90.4799,90.0011,50.8991,90.1341,116.4149,83.6969,114.8854,114.38,64.7976,326.382,58.8126,303.7055,303.0139,72.1259,72.4185,116.9469,117.0799,134.995,123.956,366.3485
190.323,146.7389,76.9405,75.943,86.6761,115.045,74.8391,89.3494,109.6851,22.078,26.8926,16.2659,53.7719,14.1246,17.7555,35.0721,4.0299,29.8851,40.0729,217.7609,114.7391,3.1255,0,1.8886,91.1981,90.7459,90.2405,54.0246,90.3735,116.6809,83.9629,115.1514,114.6194,67.9231,323.2299,59.052,300.5401,299.8751,72.3919,72.6579,117.2129,117.3326,132.3749,124.1289,363.223
192.2914,148.694,75.0519,74.0544,88.6179,117.0134,76.8075,91.3311,111.6535,24.073,28.8876,18.2609,55.7669,16.1196,19.7505,33.1835,2.1679,31.8535,42.0546,219.7426,116.7075,1.2369,2.0349,0,89.7351,89.2829,88.7775,52.136,88.9371,115.2179,82.4999,113.6884,113.183,66.0345,325.185,57.6156,302.5085,301.8169,70.9289,71.1949,115.7499,115.8696,133.9576,122.5861,365.1781
199.5266,155.9159,121.9344,120.9635,95.8531,124.222,84.0161,98.5131,118.8621,78.0311,73.3229,83.8166,93.9911,85.8515,82.3669,121.1231,90.0676,70.0511,61.3795,226.9379,123.9294,89.1366,88.9105,87.8864,0,0.4389,0.931,140.0091,9.0041,26.1345,14.7364,27.6241,28.1694,153.881,332.4335,102.1041,309.757,309.0654,115.444,115.71,34.1544,34.2874,87.514,86.2771,372.3601
199.0744,155.477,121.429,120.4581,95.4009,123.7831,83.5639,98.0609,118.4099,77.6055,72.884,83.3644,93.5389,85.4126,81.928,120.6576,89.6021,69.5989,60.9406,226.499,123.4905,88.6711,88.445,87.4209,0.4389,0,0.5054,139.5436,9.4164,26.5734,14.2709,28.994,28.6216,153.4155,331.9946,101.6386,309.3181,308.6265,115.0051,115.2711,33.7155,33.8485,87.9529,85.8116,371.9345
198.5424,154.9716,120.8704,119.8995,94.8955,123.2644,83.0585,97.5555,117.9045,77.1001,72.3786,82.859,93.0335,84.8939,81.4359,120.1389,89.0701,69.1201,60.4485,225.9936,122.9851,88.1524,87.9396,86.9155,0.931,0.5054,0,139.0249,9.9085,27.0921,13.7389,28.5019,29.0605,152.8835,331.4759,101.1066,308.7861,308.1211,114.4731,114.7391,33.2234,33.3431,88.445,85.2796,371.4291
235.0509,191.4934,100.6411,99.6569,131.4306,159.7995,119.5936,134.0374,154.4396,66.633,71.554,60.9539,98.4865,58.8924,62.377,49.1834,49.7021,74.8125,84.7875,262.5021,159.5069,50.6065,53.8916,51.8434,140.3549,139.916,139.4239,0,139.5436,165.8909,133.1596,164.3614,163.8294,13.8985,367.9445,108.6344,345.2414,344.5764,121.9876,122.2536,166.4229,166.5426,176.6639,173.8576,407.6716
199.0079,155.4371,121.8945,120.9236,95.3344,123.7299,83.524,95.0285,118.37,77.539,72.8441,83.3245,93.4724,85.3594,81.8881,121.1231,90.0676,69.559,60.8874,226.4591,123.424,89.1366,88.9105,87.8864,8.9775,9.4164,9.9484,140.0091,0,26.4005,24.1395,27.8901,28.4354,153.881,331.9414,102.1041,309.2516,308.5866,115.444,115.71,42.3339,42.4536,79.534,95.6935,371.868
217.8274,174.23,136.2984,135.3009,114.1539,142.5361,102.3169,109.5255,137.1629,105.602,100.9071,111.3875,112.1456,113.4224,109.9511,146.9916,115.8829,97.6486,88.6179,245.2254,138.3599,114.9785,114.7391,113.7416,28.1561,27.664,27.1054,165.8776,28.0231,0,32.6914,1.5029,2.0881,179.7229,350.6545,127.9194,327.978,327.2864,141.2859,141.5519,16.1329,16.2526,92.5946,100.1756,390.5944
194.4859,150.8885,116.9469,115.9494,90.8124,119.2079,79.002,93.499,113.8214,73.0436,68.3354,78.8291,89.0036,80.864,77.3794,114.2071,83.1516,65.0636,56.4186,221.9371,118.902,82.2339,82.0211,80.997,14.4305,13.965,13.4064,133.0931,23.275,32.6249,0,31.122,30.5634,146.965,327.4061,95.1881,304.703,304.038,108.5546,108.8206,33.2766,33.383,101.8115,75.7701,367.3194
219.3569,175.7861,137.8545,136.857,115.71,144.0789,103.873,111.1614,138.719,104.2986,99.5904,110.0841,113.6884,112.119,108.6344,145.4754,114.4066,96.3319,87.5805,246.7815,140.0091,113.4756,113.2495,112.2254,28.7945,28.3024,27.7704,164.3614,29.4994,1.4896,31.2151,0,0.5719,178.2466,352.2106,126.4431,329.5341,328.8425,139.783,140.0756,14.6566,14.763,94.2571,98.7126,392.1106
219.8889,176.3181,138.3865,137.4156,116.2686,144.6375,104.405,111.7466,139.251,103.7134,99.0185,109.4989,114.2204,111.5471,108.0625,144.9035,113.8214,95.76,87.0086,247.3135,140.581,112.8904,112.6776,111.6535,29.2999,28.8344,28.2891,163.7895,30.0181,2.0216,30.6299,0.5054,0,177.6614,352.7559,125.8579,330.0661,329.4011,139.2111,139.4904,14.0714,14.2044,94.829,98.1274,392.6426
248.7499,205.1924,114.2869,113.316,145.1429,173.5251,133.2926,147.7364,168.1519,80.332,85.2796,74.6529,112.1589,72.618,76.1026,62.8691,63.4011,88.5115,98.4865,276.108,173.2059,64.3055,67.5906,65.5424,153.9741,153.5219,153.0431,13.6724,153.1495,179.4835,146.7655,177.954,177.4486,0,381.577,122.2536,358.9005,358.2089,135.6201,135.8861,180.0155,180.1485,190.3629,187.4901,420.9716
227.9221,204.687,297.9466,298.9574,241.4216,222.6021,251.5429,255.8654,219.3569,299.0771,294.3556,304.8626,301.5376,306.8975,303.4129,346.5581,321.7004,291.1104,281.0955,205.4451,229.292,320.796,317.6971,319.5591,332.1409,331.702,331.2099,365.351,327.047,346.3719,327.0071,347.8881,348.3669,379.2096,0,375.6319,23.6341,24.2991,388.9585,389.158,360.0044,360.1374,317.7769,381.4041,154.9051
244.3476,200.8034,132.0956,131.0981,141.1529,169.1095,129.3159,143.3341,163.7496,76.608,81.3029,70.9289,108.4349,68.894,72.352,90.1341,59.052,84.5481,94.5231,271.6924,168.8036,58.1476,57.9215,56.8974,102.6095,102.1706,101.6519,109.0334,101.7849,128.1455,95.4009,126.5894,126.084,122.9186,377.2146,0,354.5381,353.8465,14.3906,13.7921,128.6509,128.7839,180.7869,95.7334,416.7289
204.3545,181.1061,274.4455,275.4696,217.7875,199.0345,227.962,232.3111,195.776,275.4829,270.7481,281.2551,277.9434,283.29,279.8054,323.057,298.1461,267.5029,257.4614,181.811,205.6845,297.2151,294.1029,295.9649,308.56,308.1211,307.6024,341.8366,303.4661,323.1634,303.4129,324.6796,325.1584,355.7085,22.7031,352.2106,0,0.6916,365.5239,365.75,336.5831,336.6895,294.2625,357.7966,177.7545
203.6895,180.4145,273.7805,274.8046,217.1225,198.3429,227.2704,231.6195,195.0844,274.8046,270.0565,280.5635,277.2651,282.5984,279.1404,322.3654,297.4545,266.8379,256.7964,181.1194,204.9929,296.5501,293.4379,295.2866,307.8684,307.4295,306.9374,341.145,302.7745,322.525,302.7479,324.0279,324.52,355.0169,23.408,351.519,0.6916,0,364.8589,365.085,335.8915,335.9979,293.5709,357.105,178.4461
257.754,214.2364,145.7414,144.7705,154.1736,182.5425,143.0681,156.7804,177.1826,90.3469,95.0285,84.6811,122.1871,82.6196,86.0909,103.8464,72.7909,98.2604,108.262,285.0589,182.2499,71.8865,71.6604,70.6496,116.0425,115.6036,115.0849,122.759,115.2179,141.5519,108.8206,140.0224,139.517,136.6309,390.3949,14.7231,367.745,367.0534,0,9.2169,142.0839,142.2169,194.3396,110.5629,429.8161
258.1264,214.5955,146.1005,145.103,154.546,182.9149,143.4006,157.1395,177.5284,90.6794,95.3876,85.0269,122.5329,82.9654,86.45,104.2055,73.15,98.6195,108.5945,285.4446,182.609,72.219,71.9929,70.9821,116.4016,115.9494,115.4706,123.1181,115.6036,141.9376,109.193,140.4081,139.8761,136.99,390.7806,13.5394,368.1041,367.4391,9.177,0,142.4696,142.576,194.6854,109.326,430.0821
228.1615,184.604,150.1836,149.1994,124.5545,152.9234,112.6909,126.3234,147.5369,106.6394,101.9179,112.4249,122.5861,114.4731,110.9885,147.8295,116.7341,98.6594,89.9346,255.5861,152.6175,115.8164,115.6036,114.5795,33.9416,33.4495,32.9175,166.7155,43.9565,15.8669,33.5426,14.364,13.8054,180.5874,361.0551,128.7706,338.3786,337.687,142.1371,142.4031,0,0.1064,109.4324,101.0135,400.862
228.2945,184.737,150.29,149.3191,124.6609,153.0431,112.8239,126.4564,147.6699,106.7591,102.0509,112.5446,122.7191,114.5795,111.0949,147.9359,116.8671,98.7791,90.041,255.6925,152.7505,115.9361,115.71,114.6859,34.048,33.5825,33.0239,166.8219,44.0629,15.9866,33.649,14.4704,13.9251,180.7071,361.1615,128.9036,338.485,337.82,142.2435,142.5095,0.1064,0,109.5654,101.1199,400.9684
210.8981,173.8975,139.6101,138.6259,103.0351,120.0059,105.6419,91.3045,108.8605,109.9245,105.2296,115.71,115.444,117.7449,114.2736,157.6715,132.6941,101.9711,91.9429,214.0236,96.3984,131.7764,128.6509,130.5395,87.8864,88.3386,88.844,176.5575,79.9596,93.3394,102.144,94.8556,95.361,190.4294,319.466,180.4544,296.7895,295.9516,193.8209,194.0869,109.3659,109.4856,0,173.4586,290.8444
254.6019,211.071,176.6506,175.6531,151.0215,179.3904,139.1579,153.615,174.0305,133.133,128.4115,137.5885,149.0531,135.5536,137.4555,156.8469,125.7249,125.1264,116.4016,281.9201,179.1111,124.7939,124.5811,123.557,86.184,85.7185,85.2264,175.693,95.494,100.6411,75.5174,99.1249,98.5929,189.5516,387.3226,98.3136,364.6461,363.9811,112.6776,111.8929,101.213,101.3194,174.8285,0,426.7039
